88.2940,3.2560,0.0200,0.0200,0.1656,0.1635,0.0030,0.0000,0.0020,0.0020,1.0750,1.0750,1.0012,1.0012,1.0762,37439.7452,90.0000,0.2000,0.9564,74.3933,0.0157,637333436.5668,-99.8838,80.0000,0.0000,inf,-100.0000
90.7310,3.2350,0.0190,0.0190,0.1635,0.1534,0.0030,0.0000,0.0019,0.0019,1.0868,1.0868,1.0013,1.0013,1.0881,37708.3780,90.0000,0.2000,0.9466,75.1604,0.0158,631416266.6440,-99.8834,80.0000,0.0000,inf,-100.0000
93.1660,3.2350,0.0190,0.0190,0.1514,0.1514,0.0030,0.0000,0.0019,0.0019,1.0868,1.0868,1.0012,1.0012,1.0881,35997.1960,90.0000,0.2000,0.9466,0.0093,0.0000,inf,-100.0000,80.0000,0.0000,inf,-100.0000
93.4100,3.2140,0.0190,0.0190,0.1514,0.1514,0.0030,0.0000,0.0019,0.0019,1.0868,1.0868,1.0012,1.0012,1.0881,35775.7457,90.0000,0.2000,0.9466,75.1604,0.0185,539222860.4296,-99.8771,80.0000,0.0000,inf,-100.0000
95.8460,3.1920,0.0180,0.0180,0.1514,0.1416,0.0030,0.0000,0.0018,0.0018,1.1000,1.1000,1.0012,1.0012,1.1012,35890.2369,90.0000,0.2000,0.9364,75.9776,0.0190,527038729.7374,-99.8762,80.0000,0.0000,inf,-100.0000
98.2830,3.1710,0.0170,0.0170,0.1416,0.1321,0.0030,0.0000,0.0017,0.0017,1.1147,1.1147,1.0012,1.0012,1.1159,36060.8192,90.0000,0.2000,0.9258,76.8511,0.0194,516566419.6592,-99.8754,80.0000,0.0000,inf,-100.0000
100.7190,3.1500,0.0170,0.0170,0.1321,0.1304,0.0030,0.0000,0.0017,0.0017,1.1147,1.1147,1.0011,1.0011,1.1159,34110.4370,90.0000,0.2000,0.9258,76.8511,0.0229,437201107.4519,-99.8682,80.0000,0.0000,inf,-100.0000
103.1550,3.1290,0.0160,0.0160,0.1304,0.1212,0.0030,0.0000,0.0016,0.0016,1.1312,1.1312,1.0012,1.0012,1.1325,34077.5292,90.0000,0.2000,0.9146,77.7886,0.0238,420364794.3765,-99.8665,80.0000,0.0000,inf,-100.0000
105.5910,3.1070,0.0150,0.0150,0.1212,0.1121,0.0030,0.0000,0.0015,0.0015,1.1500,1.1500,1.0012,1.0012,1.1512,34000.5844,90.0000,0.2000,0.9029,78.7992,0.0249,401664963.8609,-99.8645,80.0000,0.0000,inf,-100.0000
108.0290,3.0870,0.0150,0.0150,0.1121,0.1106,0.0030,0.0000,0.0015,0.0015,1.1500,1.1500,1.0012,1.0012,1.1512,32788.2828,90.0000,0.2000,0.9029,78.7992,0.0278,360214195.1513,-99.8595,80.0000,0.0000,inf,-100.0000
110.4660,3.0650,0.0140,0.0140,0.1106,0.1019,0.0028,0.0000,0.0014,0.0014,1.1714,1.1714,1.0012,1.0012,1.1726,33895.0200,90.0000,0.2000,0.8905,79.8940,0.0262,381798798.3008,-99.8622,80.0000,0.0000,inf,-100.0000
112.9030,3.0440,0.0140,0.0140,0.1019,0.1005,0.0028,0.0000,0.0014,0.0014,1.1714,1.1714,1.0011,1.0011,1.1725,32633.4913,90.0000,0.2000,0.8905,79.8940,0.0293,340735583.2116,-99.8568,80.0000,0.0000,inf,-100.0000
115.3420,3.0320,0.0220,0.0220,0.1005,0.1554,0.0030,0.0000,0.0022,0.0022,1.0545,1.0545,1.0008,1.0008,1.0553,30898.0015,90.0000,0.2000,0.9748,72.9887,0.0264,379310469.5548,-99.8619,80.0000,0.0000,inf,-100.0000
117.4480,3.0320,0.0220,0.0220,0.1536,0.1536,0.0030,0.0000,0.0022,0.0022,1.0545,1.0545,1.0008,1.0008,1.0553,20056.2326,90.0000,0.2000,0.9748,0.0090,0.0000,inf,-100.0000,80.0000,0.0000,inf,-100.0000
